city,county,state,country,cases,deaths,recovered,tested,active,population,lat,long,url,rating,featureId,aggregate
,Delaware County,IN,USA,0,0,,0,0,114772,40.2282065,-85.3964875,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,150,county
,Posey County,IN,USA,0,0,,0,0,25540,38.001000000000005,-87.87335350000001,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,151,county
,Spencer County,IN,USA,0,0,,0,0,20327,37.993821,-87.0179535,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,152,county
,Ohio County,IN,USA,0,0,,0,0,5844,38.9659135,-84.9850845,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,153,county
,Carroll County,IN,USA,0,0,,0,0,20127,40.5844765,-86.5738755,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,154,county
,Warren County,IN,USA,0,0,,0,0,8263,40.3021425,-87.311793,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,155,county
,Franklin County,IN,USA,2,0,,0,2,22736,39.397251999999995,-85.056989,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,156,county
,Pulaski County,IN,USA,0,0,,0,0,12469,41.0411035,-86.6989025,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,157,county
,Jay County,IN,USA,0,0,,0,0,20764,40.439459,-85.0111465,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,158,county
,Wells County,IN,USA,1,0,,0,1,28206,40.742376,-85.258652,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,159,county
,Marshall County,IN,USA,0,0,,0,0,46248,41.325298000000004,-86.2605775,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,160,county
,Sullivan County,IN,USA,0,0,,0,0,20690,39.080525,-87.4431845,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,161,county
,Brown County,IN,USA,0,0,,0,0,15234,39.196282,-86.23083349999999,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,162,county
,Ripley County,IN,USA,0,0,,0,0,28523,39.1115335,-85.2549985,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,163,county
,Henry County,IN,USA,0,0,,0,0,48271,39.931831,-85.3989305,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,164,county
,Howard County,IN,USA,2,0,,0,2,82366,40.469593,-86.1189395,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,165,county
,Whitley County,IN,USA,0,0,,0,0,34074,41.148574999999994,-85.49717749999999,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,166,county
,Dearborn County,IN,USA,0,0,,0,0,49568,39.1234195,-84.9759795,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,167,county
,Blackford County,IN,USA,0,0,,0,0,11930,40.473138,-85.32408,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,168,county
,Scott County,IN,USA,0,0,,0,0,23878,38.6948615,-85.729157,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,169,county
,Bartholomew County,IN,USA,1,0,,0,1,82753,39.192976,-85.885058,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,170,county
,Jasper County,IN,USA,0,0,,0,0,33370,41.011453,-87.1030475,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,171,county
,Union County,IN,USA,0,0,,0,0,7037,39.6256065,-84.925108,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,172,county
,Vermillion County,IN,USA,0,0,,0,0,15479,39.877864,-87.443545,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,173,county
,Benton County,IN,USA,0,0,,0,0,8653,40.606315,-87.3100935,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,174,county
,Clay County,IN,USA,0,0,,0,0,26170,39.387551,-87.090359,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,175,county
,Lawrence County,IN,USA,0,0,,0,0,45668,38.8394825,-86.47919150000001,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,176,county
,Clark County,IN,USA,1,0,,0,1,117360,38.436953,-85.704951,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,177,county
,Miami County,IN,USA,0,0,,0,0,35567,40.780922000000004,-86.01632649999999,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,178,county
,Fayette County,IN,USA,1,0,,0,1,23047,39.6569625,-85.1680795,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,179,county
,Newton County,IN,USA,0,0,,0,0,14011,40.977588499999996,-87.3970095,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,180,county
,Perry County,IN,USA,0,0,,0,0,19102,38.0538765,-86.6224235,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,181,county
,Putnam County,IN,USA,0,0,,0,0,37779,39.668384,-86.8280865,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,182,county
,Starke County,IN,USA,0,0,,0,0,22935,41.302205,-86.6983865,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,183,county
,Greene County,IN,USA,0,0,,0,0,32006,39.0371445,-86.961652,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,184,county
,Pike County,IN,USA,0,0,,0,0,12410,38.390486499999994,-87.2676305,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,185,county
,Warrick County,IN,USA,0,0,,0,0,62567,38.062363000000005,-87.245218,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,186,county
,Daviess County,IN,USA,0,0,,0,0,33147,38.6973285,-87.0858515,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,187,county
,Dubois County,IN,USA,0,0,,0,0,42565,38.365024000000005,-86.87606650000001,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,188,county
,Clinton County,IN,USA,0,0,,0,0,32250,40.304673,-86.46908450000001,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,189,county
,White County,IN,USA,0,0,,0,0,24133,40.737271,-86.8406485,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,190,county
,Switzerland County,IN,USA,0,0,,0,0,10717,38.8085935,-84.9938725,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,191,county
,Steuben County,IN,USA,0,0,,0,0,34586,41.6433265,-85.0007515,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,192,county
,Gibson County,IN,USA,0,0,,0,0,33452,38.349461,-87.64698250000001,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,193,county
,Jennings County,IN,USA,1,0,,0,1,27611,39.0015625,-85.619944,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.8048780487804879,194,county
,,IN,USA,39,2,,,37,6732219,39.774149595877134,-86.41467899783746,https://opendata.arcgis.com/datasets/d14de7e28b0448ab82eb36d6f25b1ea1_0.csv,0.6097560975609756,195,county
,Rockingham County,NC,USA,0,0,,,0,90690,36.39209,-79.77325049999999,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,196,county
,Guilford County,NC,USA,1,0,,,1,533670,36.078567,-79.789537,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,197,county
,Alamance County,NC,USA,0,0,,,0,166436,36.046625,-79.389903,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,198,county
,Alexander County,NC,USA,0,0,,,0,37353,35.9112,-81.173576,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,199,county
,Randolph County,NC,USA,0,0,,,0,143351,35.713162,-79.80440999999999,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,200,county
,Wayne County,NC,USA,1,0,,,1,123248,35.372187,-78.0523115,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,201,county
,Ashe County,NC,USA,0,0,,,0,27109,36.414194499999994,-81.4925705,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,202,county
,Alleghany County,NC,USA,0,0,,,0,11161,36.470187499999994,-81.128388,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,203,county
,Currituck County,NC,USA,0,0,,,0,27072,36.311232000000004,-76.0432625,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,204,county
,Camden County,NC,USA,0,0,,,0,10710,36.357271,-76.2231965,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,205,county
,Surry County,NC,USA,0,0,,,0,71948,36.399366,-80.7073595,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,206,county
,Gates County,NC,USA,0,0,,,0,11573,36.424152,-76.70138,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,207,county
,Hertford County,NC,USA,0,0,,,0,23659,36.392281999999994,-76.94985,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,208,county
,Northampton County,NC,USA,0,0,,,0,19676,36.356129499999994,-77.48302000000001,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,209,county
,Stokes County,NC,USA,0,0,,,0,45467,36.4039905,-80.2396115,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,210,county
,Warren County,NC,USA,0,0,,,0,19807,36.373663,-78.110931,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,211,county
,Vance County,NC,USA,0,0,,,0,44582,36.3539845,-78.394374,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,212,county
,Granville County,NC,USA,0,0,,,0,60115,36.282139,-78.6309765,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,213,county
,Caswell County,NC,USA,0,0,,,0,22698,36.391928,-79.335016,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,214,county
,Person County,NC,USA,0,0,,,0,39507,36.389045499999995,-78.974278,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,215,county
,Pasquotank County,NC,USA,0,0,,,0,39639,36.31698,-76.2753735,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,216,county
,Halifax County,NC,USA,0,0,,,0,50574,36.255891000000005,-77.618624,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,217,county
,Wilkes County,NC,USA,0,0,,,0,68557,36.217608,-81.20716300000001,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,218,county
,Watauga County,NC,USA,1,0,,,1,55945,36.2509755,-81.686846,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,219,county
,Perquimans County,NC,USA,0,0,,,0,13422,36.226709,-76.390806,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,220,county
,Chowan County,NC,USA,0,0,,,0,14029,36.178765999999996,-76.5666445,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,221,county
,Avery County,NC,USA,0,0,,,0,17505,36.099315000000004,-81.9081385,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,222,county
,Yadkin County,NC,USA,0,0,,,0,37543,36.165891,-80.657182,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,223,county
,Dare County,NC,USA,0,0,,,0,36501,35.708368,-75.7362335,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,224,county
,Forsyth County,NC,USA,2,0,,,2,379099,36.1174225,-80.2759705,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,225,county
,Franklin County,NC,USA,0,0,,,0,67560,36.0419445,-78.27652549999999,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,226,county
,Bertie County,NC,USA,0,0,,,0,19026,36.0338355,-77.0036715,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,227,county
,Orange County,NC,USA,0,0,,,0,146027,36.052271,-79.107692,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,228,county
,Durham County,NC,USA,12,0,,,12,316739,36.051317999999995,-78.8573145,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,229,county
,Nash County,NC,USA,0,0,,,0,94016,35.966553000000005,-77.976391,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,230,county
,Mitchell County,NC,USA,0,0,,,0,15000,35.991779,-82.198442,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,231,county
,Edgecombe County,NC,USA,0,0,,,0,52005,35.915150999999994,-77.585453,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,232,county
,Caldwell County,NC,USA,0,0,,,0,82029,35.939887,-81.5699525,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,233,county
,Tyrrell County,NC,USA,0,0,,,0,4131,35.7957445,-76.210059,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,234,county
,Yancey County,NC,USA,0,0,,,0,17903,35.888507000000004,-82.31928300000001,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,235,county
,Madison County,NC,USA,0,0,,,0,21763,35.8719975,-82.685785,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,236,county
,Martin County,NC,USA,0,0,,,0,22671,35.8664985,-77.084982,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,237,county
,Wake County,NC,USA,17,0,,,17,1092305,35.796786499999996,-78.6249785,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,238,county
,Davie County,NC,USA,0,0,,,0,42733,35.9026525,-80.5364645,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,239,county
,Washington County,NC,USA,0,0,,,0,11859,35.840892999999994,-76.6003345,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,240,county
,Burke County,NC,USA,0,0,,,0,90382,35.7791955,-81.675545,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,241,county
,Davidson County,NC,USA,0,0,,,0,166614,35.765553499999996,-80.2652875,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,242,county
,McDowell County,NC,USA,0,0,,,0,45507,35.738724500000004,-82.0594425,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,243,county
,Chatham County,NC,USA,3,0,,,3,73139,35.6959365,-79.231033,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,244,county
,Wilson County,NC,USA,1,0,,,1,81455,35.7253325,-77.926691,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,245,county
,Buncombe County,NC,USA,0,0,,,0,259103,35.620303,-82.5263415,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,246,county
,Haywood County,NC,USA,0,0,,,0,61971,35.5418605,-83.000247,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,247,county
,Catawba County,NC,USA,0,0,,,0,158652,35.6878485,-81.22916649999999,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,248,county
,Pitt County,NC,USA,0,0,,,0,179914,35.580454,-77.392609,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,249,county
,Johnston County,NC,USA,2,0,,,2,202675,35.537085,-78.386616,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,250,county
,Swain County,NC,USA,0,0,,,0,14245,35.4877375,-83.554631,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,251,county
,Beaufort County,NC,USA,0,0,,,0,47079,35.477776000000006,-76.83147650000001,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,252,county
,Hyde County,NC,USA,0,0,,,0,5230,35.383544,-76.19371849999999,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,253,county
,Greene County,NC,USA,0,0,,,0,21012,35.500008,-77.6507765,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,254,county
,Rutherford County,NC,USA,0,0,,,0,66826,35.395423,-81.985972,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,255,county
,Lee County,NC,USA,0,0,,,0,61452,35.467607,-79.16466,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,256,county
,Cleveland County,NC,USA,0,0,,,0,97645,35.371596499999995,-81.54468800000001,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,257,county
,Jackson County,NC,USA,0,0,,,0,43327,35.26292,-83.1417865,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,258,county
,Harnett County,NC,USA,4,0,,,4,134214,35.3876225,-78.87648899999999,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,259,county
,Graham County,NC,USA,0,0,,,0,8484,35.342066,-83.810297,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,260,county
,Henderson County,NC,USA,0,0,,,0,116748,35.322029,-82.5033325,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,261,county
,Moore County,NC,USA,0,0,,,0,98682,35.2805435,-79.43270749999999,https://opendata.arcgis.com/datasets/969678bce431494a8f64d7faade6e5b8_0.csv,0.7073170731707317,262,county
