city,county,state,country,population,lat,long,url,cases,deaths,recovered,active,tested,growthFactor,date
,Jefferson County,KY,USA,770517,38.189522,-85.67646450000001,https://datawrapper.dwcdn.net/BbowM/23/,61,2,,59,,,2020-03-26
,Jessamine County,KY,USA,53920,37.8661475,-84.578866,https://datawrapper.dwcdn.net/BbowM/23/,8,,,8,,,2020-03-26
,Kenton County,KY,USA,166051,38.945415,-84.5209195,https://datawrapper.dwcdn.net/BbowM/23/,12,,,12,,,2020-03-26
,Laurel County,KY,USA,60669,37.137497499999995,-84.115369,https://datawrapper.dwcdn.net/BbowM/23/,1,,,1,,,2020-03-26
,Logan County,KY,USA,26989,36.8584025,-86.83621600000001,https://datawrapper.dwcdn.net/BbowM/23/,1,,,1,,,2020-03-26
,Lyon County,KY,USA,8009,37.023433499999996,-88.0586835,https://datawrapper.dwcdn.net/BbowM/23/,1,,,1,,,2020-03-26
,Madison County,KY,USA,92368,37.716412500000004,-84.30299,https://datawrapper.dwcdn.net/BbowM/23/,6,,,6,,,2020-03-26
,Martin County,KY,USA,11323,37.8169125,-82.492598,https://datawrapper.dwcdn.net/BbowM/23/,1,,,1,,,2020-03-26
,Mason County,KY,USA,17150,38.61225,-83.8081005,https://datawrapper.dwcdn.net/BbowM/23/,1,,,1,,,2020-03-26
,McCracken County,KY,USA,65346,37.084922500000005,-88.708179,https://datawrapper.dwcdn.net/BbowM/23/,2,,,2,,,2020-03-26
,McCreary County,KY,USA,17408,36.775641,-84.502825,https://datawrapper.dwcdn.net/BbowM/23/,1,,,1,,,2020-03-26
,Menifee County,KY,USA,6451,37.938613000000004,-83.60414750000001,https://datawrapper.dwcdn.net/BbowM/23/,2,,,2,,,2020-03-26
,Mercer County,KY,USA,21774,37.824471,-84.8600445,https://datawrapper.dwcdn.net/BbowM/23/,1,,,1,,,2020-03-26
,Montgomery County,KY,USA,28203,38.047664,-83.9187205,https://datawrapper.dwcdn.net/BbowM/23/,2,,1,1,,,2020-03-26
,Muhlenberg County,KY,USA,30774,37.2282995,-87.141445,https://datawrapper.dwcdn.net/BbowM/23/,2,,,2,,,2020-03-26
,Nelson County,KY,USA,45851,37.759299,-85.4469355,https://datawrapper.dwcdn.net/BbowM/23/,2,,,2,,,2020-03-26
,Oldham County,KY,USA,66470,38.4046835,-85.460565,https://datawrapper.dwcdn.net/BbowM/23/,2,,,2,,,2020-03-26
,Pulaski County,KY,USA,64623,37.111430999999996,-84.5943865,https://datawrapper.dwcdn.net/BbowM/23/,6,,1,5,,,2020-03-26
,Scott County,KY,USA,56031,38.302724,-84.57122050000001,https://datawrapper.dwcdn.net/BbowM/23/,2,,,2,,,2020-03-26
,Simpson County,KY,USA,18529,36.758264499999996,-86.5819065,https://datawrapper.dwcdn.net/BbowM/23/,1,,,1,,,2020-03-26
,Spencer County,KY,USA,18794,38.0436835,-85.30685199999999,https://datawrapper.dwcdn.net/BbowM/23/,1,,,1,,,2020-03-26
,Taylor County,KY,USA,25549,37.3376915,-85.32946749999999,https://datawrapper.dwcdn.net/BbowM/23/,1,,,1,,,2020-03-26
,Union County,KY,USA,14505,37.6861475,-87.94736599999999,https://datawrapper.dwcdn.net/BbowM/23/,1,,,1,,,2020-03-26
,Warren County,KY,USA,131264,36.9834,-86.39398700000001,https://datawrapper.dwcdn.net/BbowM/23/,7,,,7,,,2020-03-26
,Wayne County,KY,USA,20468,36.8004105,-84.82123250000001,https://datawrapper.dwcdn.net/BbowM/23/,3,,,3,,,2020-03-26
,Webster County,KY,USA,13111,37.499096,-87.65839550000001,https://datawrapper.dwcdn.net/BbowM/23/,1,,,1,,,2020-03-26
,,KY,USA,4467673,37.820719419565535,-85.69484257237679,https://datawrapper.dwcdn.net/BbowM/23/,237,5,5,227,,,2020-03-26
,Orleans Parish,LA,USA,391006,30.033868,-89.88147699999999,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,997,46,,,,,2020-03-26
,Jefferson Parish,LA,USA,434051,29.696731,-90.114832,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,458,12,,,,,2020-03-26
,East Baton Rouge Parish,LA,USA,440956,30.516002,-91.0821615,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,105,4,,,,,2020-03-26
,St. John the Baptist Parish,LA,USA,43184,30.0930385,-90.4833525,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,38,2,,,,,2020-03-26
,St. Charles Parish,LA,USA,52879,29.961458,-90.3585315,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,22,2,,,,,2020-03-26
,Caddo Parish,LA,USA,242922,32.6074585,-93.757198,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,115,1,,,,,2020-03-26
,Ascension Parish,LA,USA,124672,30.204696499999997,-90.869644,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,91,1,,,,,2020-03-26
,St. Tammany Parish,LA,USA,258111,30.43073,-89.891049,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,89,1,,,,,2020-03-26
,St. James Parish,LA,USA,21037,30.027838,-90.8028455,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,29,1,,,,,2020-03-26
,Lafourche Parish,LA,USA,98115,29.4895455,-90.50821049999999,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,28,1,,,,,2020-03-26
,St. Bernard Parish,LA,USA,46721,29.8500655,-89.4145595,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,28,1,,,,,2020-03-26
,Rapides Parish,LA,USA,130562,31.203797,-92.5286315,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,25,1,,,,,2020-03-26
,Ouachita Parish,LA,USA,154475,32.4907775,-92.159829,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,19,1,,,,,2020-03-26
,Iberville Parish,LA,USA,32721,30.2613845,-91.3600815,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,17,1,,,,,2020-03-26
,Calcasieu Parish,LA,USA,203112,30.2639165,-93.326522,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,15,1,,,,,2020-03-26
,De Soto Parish,LA,USA,27436,32.0948115,-93.699102,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,11,1,,,,,2020-03-26
,Webster Parish,LA,USA,38798,32.7143435,-93.3384255,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,8,1,,,,,2020-03-26
,West Baton Rouge Parish,LA,USA,26427,30.490574000000002,-91.313597,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,8,1,,,,,2020-03-26
,Washington Parish,LA,USA,46582,30.835068999999997,-90.03715650000001,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,6,1,,,,,2020-03-26
,Bienville Parish,LA,USA,13308,32.366091999999995,-93.10068150000001,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,1,1,,,,,2020-03-26
,Catahoula Parish,LA,USA,9608,31.5993165,-91.776279,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,1,1,,,,,2020-03-26
,Bossier Parish,LA,USA,127185,32.627677000000006,-93.5978795,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,32,,,,,,2020-03-26
,Lafayette Parish,LA,USA,242782,30.2075775,-92.0951095,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,30,,,,,,2020-03-26
,Terrebonne Parish,LA,USA,111021,29.406244,-90.8557755,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,21,,,,,,2020-03-26
,Plaquemines Parish,LA,USA,23410,29.4150075,-89.5381785,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,13,,,,,,2020-03-26
,Livingston Parish,LA,USA,139567,30.412879,-90.696248,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,11,,,,,,2020-03-26
,Avoyelles Parish,LA,USA,40462,31.095483,-91.97901999999999,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,7,,,,,,2020-03-26
,Tangipahoa Parish,LA,USA,133777,30.612403,-90.405269,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,7,,,,,,2020-03-26
,Allen Parish,LA,USA,25605,30.661153,-92.856948,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,5,,,,,,2020-03-26
,Assumption Parish,LA,USA,22300,29.8539995,-91.0722915,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,5,,,,,,2020-03-26
,St. Landry Parish,LA,USA,82764,30.573712,-92.08607749999999,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,5,,,,,,2020-03-26
,St. Mary Parish,LA,USA,49774,29.7141755,-91.48180049999999,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,5,,,,,,2020-03-26
,East Feliciana Parish,LA,USA,19305,30.824589,-91.0732675,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,4,,,,,,2020-03-26
,Acadia Parish,LA,USA,62190,30.2652335,-92.38683499999999,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,3,,,,,,2020-03-26
,Beauregard Parish,LA,USA,37253,30.6430015,-93.35856949999999,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,3,,,,,,2020-03-26
,Iberia Parish,LA,USA,70941,29.7982045,-91.632762,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,3,,,,,,2020-03-26
,Lincoln Parish,LA,USA,47196,32.606269499999996,-92.64820449999999,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,3,,,,,,2020-03-26
,Morehouse Parish,LA,USA,25398,32.7570325,-91.76029249999999,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,3,,,,,,2020-03-26
,Claiborne Parish,LA,USA,15944,32.8016545,-92.981675,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,2,,,,,,2020-03-26
,Evangeline Parish,LA,USA,33443,30.7409765,-92.40312349999999,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,2,,,,,,2020-03-26
,Natchitoches Parish,LA,USA,38659,31.747528000000003,-93.080363,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,2,,,,,,2020-03-26
,St. Martin Parish,LA,USA,53621,30.09857,-91.53909150000001,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,2,,,,,,2020-03-26
,Union Parish,LA,USA,22330,32.7976865,-92.394117,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,2,,,,,,2020-03-26
,Vernon Parish,LA,USA,48860,31.1119345,-93.19772900000001,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,2,,,,,,2020-03-26
,Grant Parish,LA,USA,22482,31.5926135,-92.58483,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,1,,,,,,2020-03-26
,Jackson Parish,LA,USA,15902,32.3212645,-92.56701000000001,https://services5.arcgis.com/O5K6bb5dZVZcTo5M/arcgis/rest/services/Cases_by_Parish_2/FeatureServer/0/query?f=json&where=PFIPS%20%3C%3E%2099999&returnGeometry=false&spatialRel=esriSpatialRelIntersects&outFields=*&orderByFields=Deaths%20desc%2CCases%20desc%2CParish%20asc&resultOffset=0&resultRecordCount=65&cacheHint=true,1,,,,,,2020-03-26
